"V1","V6","V10","V12","V13","V14","V15","Class"
49,182,2,303,1,331,2,"1"
32,73,28,545,1,-1,0,"1"
46,285,11,215,2,-1,0,"1"
72,4657,27,132,4,94,16,"1"
35,208,19,214,1,-1,0,"1"
42,-166,14,337,4,-1,0,"1"
33,2583,6,129,1,-1,0,"1"
41,0,24,552,16,-1,0,"1"
21,614,13,243,3,-1,0,"1"
35,78,13,630,3,371,3,"1"
58,1231,20,21,3,-1,0,"1"
29,74,6,174,1,-1,0,"1"
25,490,6,246,3,-1,0,"1"
34,417,18,138,1,-1,0,"1"
51,234,9,281,3,-1,0,"1"
39,580,14,323,4,-1,0,"1"
25,1179,17,43,1,83,2,"1"
53,238,11,238,2,361,5,"1"
39,-176,9,176,1,-1,0,"1"
34,403,5,319,2,-1,0,"1"
57,297,5,633,1,-1,0,"1"
47,490,28,227,1,-1,0,"1"
36,725,27,123,3,99,8,"1"
34,6053,19,26,5,-1,0,"1"
31,827,20,38,1,-1,0,"1"
58,688,6,152,2,-1,0,"1"
35,211,4,53,1,-1,0,"1"
52,383,17,299,2,-1,0,"1"
34,382,5,148,1,94,1,"1"
54,-939,29,202,1,-1,0,"1"
31,2304,20,257,2,-1,0,"1"
29,64,14,444,2,366,3,"1"
58,65,27,162,1,-1,0,"1"
45,5163,20,9,2,-1,0,"1"
57,334,15,169,2,365,2,"1"
36,-2,2,316,1,-1,0,"1"
52,167,16,163,1,-1,0,"1"
37,2642,25,591,3,-1,0,"1"
59,56,21,432,5,-1,0,"1"
43,5,24,953,1,-1,0,"1"
34,517,6,791,3,-1,0,"1"
44,13,6,116,11,-1,0,"1"
24,-287,18,504,1,-1,0,"1"
40,68,30,170,19,-1,0,"1"
25,1966,28,209,1,-1,0,"1"
44,1239,20,39,4,-1,0,"1"
30,399,20,282,2,-1,0,"1"
37,-24,27,147,1,-1,0,"1"
31,3323,9,337,2,-1,0,"1"
31,69,19,640,1,-1,0,"1"
50,883,5,170,1,-1,0,"1"
31,0,24,137,1,-1,0,"1"
34,-353,15,122,4,-1,0,"1"
32,3027,5,171,2,-1,0,"1"
52,782,5,93,3,-1,0,"1"
39,1595,5,102,2,-1,0,"1"
36,0,17,273,2,131,1,"1"
30,274,11,97,2,-1,0,"1"
33,-424,26,863,1,-1,0,"1"
37,34,29,285,1,-1,0,"1"
37,1088,17,131,2,-1,0,"1"
26,458,2,117,7,-1,0,"1"
38,0,6,361,1,-1,0,"1"
31,4924,21,389,2,-1,0,"1"
38,0,28,247,2,-1,0,"1"
29,167,13,357,2,237,2,"1"
30,61,5,36,7,165,5,"1"
42,247,31,76,5,-1,0,"1"
56,276,5,269,1,-1,0,"1"
39,2666,7,96,2,-1,0,"1"
40,-31,14,117,4,-1,0,"1"
31,2088,9,15,14,-1,0,"1"
34,1243,8,157,4,-1,0,"1"
36,330,13,777,2,-1,0,"1"
36,624,5,518,2,8,1,"1"
59,866,2,88,1,208,1,"1"
55,273,29,84,3,183,3,"1"
53,-39,20,87,2,-1,0,"1"
36,-400,6,362,2,307,1,"1"
44,181,13,302,1,-1,0,"1"
35,11,25,294,1,-1,0,"1"
47,351,29,370,1,-1,0,"1"
30,13774,14,380,1,-1,0,"1"
42,0,21,384,5,-1,0,"1"
69,4572,27,185,2,92,3,"1"
39,6421,20,661,1,-1,0,"1"
53,0,14,119,3,-1,0,"1"
31,2667,2,73,2,-1,0,"1"
50,892,15,234,1,-1,0,"1"
49,0,7,301,2,-1,0,"1"
53,1194,30,166,4,-1,0,"1"
50,642,18,435,1,-1,0,"1"
31,229,29,184,1,-1,0,"1"
49,0,26,189,4,-1,0,"1"
57,0,5,58,8,-1,0,"1"
53,1230,5,155,3,-1,0,"1"
32,3050,23,298,1,-1,0,"1"
59,-209,30,215,3,-1,0,"1"
32,3268,15,147,1,-1,0,"1"
47,-187,3,652,1,-1,0,"1"
37,6889,21,1221,1,-1,0,"1"
47,0,6,466,2,-1,0,"1"
44,-2,15,152,5,-1,0,"1"
45,-63,20,847,5,-1,0,"1"
32,335,21,501,2,-1,0,"1"
32,180,14,179,1,334,1,"1"
45,4170,20,114,3,-1,0,"1"
26,535,28,252,1,-1,0,"1"
45,726,31,175,6,-1,0,"1"
46,6253,9,411,1,-1,0,"1"
35,869,29,173,1,-1,0,"1"
31,1400,30,175,2,2,1,"1"
34,1412,27,157,2,-1,0,"1"
45,523,1,380,4,371,4,"1"
32,22,7,280,1,-1,0,"1"
30,0,27,453,4,-1,0,"1"
39,0,6,262,1,-1,0,"1"
43,62,18,67,1,-1,0,"1"
44,0,14,211,2,-1,0,"1"
47,1110,23,329,3,-1,0,"1"
37,145,22,74,13,-1,0,"1"
32,1271,20,51,1,-1,0,"1"
25,17,13,97,2,-1,0,"1"
37,869,30,60,8,-1,0,"1"
28,0,14,17,24,-1,0,"1"
25,654,8,216,1,-1,0,"1"
29,1186,10,313,1,-1,0,"1"
34,-191,17,156,6,-1,0,"1"
46,157,26,150,1,-1,0,"1"
53,517,18,188,2,-1,0,"1"
50,-298,6,68,8,-1,0,"1"
39,1413,17,396,1,-1,0,"1"
45,2185,19,167,4,-1,0,"1"
61,1428,5,82,2,-1,0,"1"
55,1261,19,166,1,-1,0,"1"
37,46,19,119,4,-1,0,"1"
55,1446,17,135,1,-1,0,"1"
39,0,21,83,1,-1,0,"1"
29,872,21,173,2,-1,0,"1"
31,-422,18,64,2,329,15,"1"
37,-487,12,358,1,260,5,"1"
36,-267,14,99,7,352,1,"1"
36,705,16,111,1,-1,0,"1"
22,-7,17,84,1,343,1,"1"
55,139,30,26,25,-1,0,"1"
45,0,5,370,2,-1,0,"1"
46,37378,14,146,1,518,1,"1"
39,5201,9,317,1,-1,0,"1"
31,18,30,72,19,-1,0,"1"
81,122,23,201,1,-1,0,"1"
30,1700,22,279,3,-1,0,"1"
34,0,2,48,1,422,1,"1"
50,843,27,71,3,-1,0,"1"
27,454,15,331,2,-1,0,"1"
33,-103,19,149,2,175,1,"1"
40,641,16,156,6,-1,0,"1"
30,1450,18,298,1,355,1,"1"
46,310,24,58,2,-1,0,"1"
60,241,30,42,3,-1,0,"1"
30,409,14,120,4,-1,0,"1"
30,1320,5,122,3,362,1,"1"
31,165,15,218,4,-1,0,"1"
46,2199,27,146,1,-1,0,"1"
48,0,11,195,1,104,5,"1"
29,228,11,12,8,342,9,"1"
66,3409,19,133,3,160,3,"1"
27,302,8,151,1,189,1,"1"
37,681,5,187,1,8,1,"1"
43,-141,23,128,1,-1,0,"1"
30,677,16,241,1,-1,0,"1"
35,1176,21,166,2,-1,0,"1"
33,1636,3,105,1,136,1,"1"
36,449,4,166,2,-1,0,"1"
42,37,21,299,1,-1,0,"1"
59,208,28,503,2,-1,0,"1"
39,26,28,110,18,-1,0,"1"
34,0,21,183,2,-1,0,"1"
44,-234,15,71,3,347,1,"1"
31,410,20,112,2,-1,0,"1"
29,297,17,240,2,-1,0,"1"
49,124,29,125,19,-1,0,"1"
43,10072,12,98,1,77,5,"1"
39,763,17,192,1,-1,0,"1"
33,478,7,349,1,338,1,"1"
46,1437,12,49,1,-1,0,"1"
38,384,6,1906,3,-1,0,"1"
42,3228,21,133,1,-1,0,"1"
34,9,14,153,2,-1,0,"1"
74,7819,6,165,3,-1,0,"1"
34,1408,23,245,1,-1,0,"1"
39,9143,29,851,2,-1,0,"1"
36,1392,15,205,2,-1,0,"1"
42,-141,13,211,3,345,3,"1"
29,102,11,111,1,210,4,"1"
54,154,9,155,3,-1,0,"1"
30,1718,21,73,4,126,2,"1"
54,551,28,431,2,-1,0,"1"
59,0,12,214,3,-1,0,"1"
37,0,17,65,2,119,1,"1"
58,7881,28,507,8,-1,0,"1"
58,258,19,285,1,-1,0,"1"
25,1420,8,124,2,-1,0,"1"
49,-962,19,295,2,-1,0,"1"
26,205,29,239,1,-1,0,"1"
50,2641,30,97,3,-1,0,"1"
54,7449,19,235,7,-1,0,"1"
44,2283,18,81,2,-1,0,"1"
35,391,21,152,1,-1,0,"1"
37,828,6,206,2,342,1,"1"
30,585,2,7,6,-1,0,"1"
52,691,29,158,1,-1,0,"1"
50,-44,27,45,1,-1,0,"1"
32,616,27,118,7,-1,0,"1"
48,3886,11,297,2,-1,0,"1"
33,661,11,108,1,99,7,"1"
59,0,8,130,1,-1,0,"1"
31,9506,8,321,2,-1,0,"1"
53,1852,29,134,4,-1,0,"1"
42,525,17,172,3,-1,0,"1"
51,3134,19,92,3,-1,0,"1"
30,631,13,293,3,-1,0,"1"
31,297,12,127,1,-1,0,"1"
48,2071,14,127,1,-1,0,"1"
30,277,8,166,1,42,1,"1"
42,725,3,124,3,252,3,"1"
57,270,14,526,2,-1,0,"1"
32,112,5,118,1,-1,0,"1"
52,95,13,91,2,-1,0,"1"
48,5326,17,116,2,-1,0,"1"
55,5804,24,56,3,-1,0,"1"
46,-160,25,93,11,-1,0,"1"
43,103,18,53,1,183,5,"1"
54,0,12,77,4,341,2,"1"
57,32,15,476,3,-1,0,"1"
42,343,25,87,4,-1,0,"1"
27,662,9,544,1,-1,0,"1"
31,713,9,1534,2,-1,0,"1"
34,4260,15,375,1,-1,0,"1"
32,2366,20,127,2,-1,0,"1"
54,869,14,152,2,-1,0,"1"
57,2518,11,82,2,-1,0,"1"
33,3064,20,309,1,-1,0,"1"
55,312,6,13,8,9,3,"1"
38,8,7,125,1,-1,0,"1"
36,7503,4,25,1,-1,0,"1"
40,5010,17,49,1,-1,0,"1"
48,100,29,206,1,-1,0,"1"
53,167,7,84,1,343,1,"1"
52,0,2,77,3,-1,0,"1"
32,4612,24,937,4,-1,0,"1"
51,0,15,70,1,-1,0,"1"
35,162,22,675,2,-1,0,"1"
36,342,7,142,1,-1,0,"1"
60,6557,7,214,2,-1,0,"1"
32,-1500,27,157,2,-1,0,"1"
35,1054,21,106,1,-1,0,"1"
37,-399,3,21,3,-1,0,"1"
40,-117,17,770,2,-1,0,"1"
41,654,13,139,2,-1,0,"1"
46,-287,30,113,3,-1,0,"1"
32,0,7,255,2,-1,0,"1"
51,15904,7,504,4,-1,0,"1"
42,324,27,203,2,-1,0,"1"
59,833,21,311,1,-1,0,"1"
58,0,11,965,2,-1,0,"1"
33,7,20,217,1,-1,0,"1"
44,97,6,153,4,-1,0,"1"
30,1837,18,109,2,-1,0,"1"
42,3641,14,869,1,-1,0,"1"
23,589,6,62,1,-1,0,"1"
37,3977,17,264,1,-1,0,"1"
59,1500,16,280,1,104,2,"1"
34,1368,18,252,2,-1,0,"1"
36,1830,14,183,1,91,11,"1"
59,1228,16,57,3,-1,0,"1"
51,480,12,189,1,326,5,"1"
31,2,18,224,1,-1,0,"1"
32,0,20,415,2,-1,0,"1"
30,-68,24,78,1,-1,0,"1"
73,1092,7,390,2,-1,0,"1"
31,2592,12,349,2,174,1,"1"
39,-143,14,93,2,349,7,"1"
44,13761,29,65,1,-1,0,"1"
44,316,21,163,3,-1,0,"1"
39,-367,16,667,2,-1,0,"1"
32,2979,25,156,1,-1,0,"1"
59,7668,5,124,1,-1,0,"1"
30,49,27,210,2,-1,0,"1"
35,0,23,107,2,-1,0,"1"
34,531,4,279,1,-1,0,"1"
38,113,13,25,10,-1,0,"1"
24,3505,18,317,1,355,1,"1"
28,13186,27,466,2,-1,0,"1"
44,251,28,122,3,-1,0,"1"
45,9711,19,416,3,-1,0,"1"
50,9585,31,182,6,-1,0,"1"
31,513,13,180,1,-1,0,"1"
52,598,14,266,2,-1,0,"1"
48,141,6,424,1,-1,0,"1"
26,1099,15,99,2,225,13,"1"
31,18,8,82,2,-1,0,"1"
40,0,6,64,2,-1,0,"1"
30,9634,12,781,5,-1,0,"1"
35,1924,20,285,1,-1,0,"1"
46,1106,9,14,13,-1,0,"1"
40,-164,7,87,1,-1,0,"1"
51,-2282,14,301,6,-1,0,"1"
31,752,14,178,1,-1,0,"1"
32,2204,21,11,4,-1,0,"1"
28,59,3,330,3,190,6,"1"
32,1064,12,326,1,-1,0,"1"
48,5348,18,105,1,-1,0,"1"
60,2868,20,42,7,-1,0,"1"
51,122,6,499,2,-1,0,"1"
33,149,7,254,1,-1,0,"1"
33,1293,15,245,9,373,2,"1"
76,2302,5,110,1,87,2,"1"
39,385,26,143,1,93,1,"1"
33,2366,11,249,1,356,2,"1"
30,114,18,110,10,-1,0,"1"
37,2442,4,97,1,-1,0,"1"
28,655,4,606,2,-1,0,"1"
59,82,17,324,4,-1,0,"1"
46,91,6,29,1,356,2,"1"
44,2167,7,1273,1,-1,0,"1"
41,1321,15,315,2,-1,0,"1"
30,249,12,406,1,-1,0,"1"
49,2159,17,771,1,-1,0,"1"
39,0,3,164,2,-1,0,"1"
44,0,28,264,5,-1,0,"1"
33,405,14,99,4,353,1,"1"
43,57,25,188,5,-1,0,"1"
49,2405,23,216,8,-1,0,"1"
46,-637,8,218,1,172,1,"1"
37,1733,12,524,3,326,1,"1"
28,1106,17,73,2,-1,0,"1"
54,5417,3,376,1,-1,0,"1"
59,0,2,173,1,-1,0,"1"
44,0,14,220,7,-1,0,"1"
59,281,8,430,2,-1,0,"1"
30,6,23,274,2,-1,0,"1"
39,2990,30,127,4,-1,0,"1"
44,0,11,151,2,370,2,"1"
32,2137,13,423,1,349,1,"1"
58,9200,6,233,2,-1,0,"1"
43,5082,3,99,3,-1,0,"1"
48,-440,12,399,1,-1,0,"1"
37,391,8,103,3,-1,0,"1"
45,474,2,190,4,264,4,"1"
46,435,15,192,3,-1,0,"1"
35,172,11,4,1,381,2,"1"
44,254,26,224,6,-1,0,"1"
28,-65,4,90,4,-1,0,"1"
35,625,13,267,1,-1,0,"1"
26,339,26,165,5,-1,0,"1"
29,356,9,106,1,-1,0,"1"
52,1161,13,271,1,-1,0,"1"
33,47,18,47,3,178,3,"1"
31,64,18,302,3,-1,0,"1"
38,863,6,78,1,-1,0,"1"
56,277,20,9,13,-1,0,"1"
30,187,28,66,4,-1,0,"1"
36,0,6,149,1,-1,0,"1"
27,259,18,12,2,-1,0,"1"
54,0,19,220,1,-1,0,"1"
51,-1,28,110,8,-1,0,"1"
45,4,20,709,9,-1,0,"1"
55,0,18,324,2,-1,0,"1"
31,-720,17,638,16,-1,0,"1"
38,38,16,64,1,-1,0,"1"
26,1595,2,54,1,-1,0,"1"
70,2346,1,421,1,97,6,"1"
51,568,4,37,1,-1,0,"1"
25,276,12,268,4,-1,0,"1"
44,103,12,79,1,329,2,"1"
30,0,9,20,1,-1,0,"1"
59,-139,18,33,1,-1,0,"1"
45,4958,4,212,4,-1,0,"1"
41,1141,27,228,1,-1,0,"1"
33,1221,7,127,6,-1,0,"1"
34,425,16,1389,7,-1,0,"1"
46,792,5,170,2,-1,0,"1"
40,211,5,216,4,-1,0,"1"
54,77,21,180,4,-1,0,"1"
26,37,28,301,2,-1,0,"1"
37,0,14,17,7,-1,0,"1"
41,-117,6,117,6,-1,0,"1"
36,300,9,287,1,-1,0,"1"
41,-194,10,307,1,-1,0,"1"
39,298,20,216,1,-1,0,"1"
34,2045,29,146,2,-1,0,"1"
42,671,16,14,20,-1,0,"1"
38,323,19,138,1,-1,0,"1"
60,4,5,882,2,-1,0,"1"
41,487,16,163,1,200,1,"1"
35,1473,20,17,6,322,4,"1"
30,790,20,696,3,-1,0,"1"
55,0,17,76,2,-1,0,"1"
52,3016,3,142,1,-1,0,"1"
30,0,23,541,2,-1,0,"1"
48,517,14,273,1,-1,0,"1"
33,7,20,203,1,-1,0,"1"
52,488,19,60,3,-1,0,"1"
40,259,8,70,1,-1,0,"1"
55,2,31,126,2,-1,0,"1"
51,428,18,145,2,-1,0,"1"
52,279,14,197,3,-1,0,"1"
49,1403,3,124,2,180,2,"1"
46,229,17,191,1,-1,0,"1"
28,324,5,175,1,-1,0,"1"
32,-91,26,95,2,-1,0,"1"
43,-796,7,190,4,-1,0,"1"
32,86,26,1099,1,-1,0,"1"
37,1949,12,328,2,-1,0,"1"
38,378,21,184,21,-1,0,"1"
32,3628,18,130,2,-1,0,"1"
57,29207,21,232,2,-1,0,"1"
54,390,20,68,5,-1,0,"1"
34,456,28,137,8,-1,0,"1"
30,80,8,185,2,-1,0,"1"
33,-45,26,240,2,-1,0,"1"
28,7,15,87,1,-1,0,"1"
52,238,6,101,1,362,5,"1"
46,36,16,250,1,-1,0,"1"
33,1,21,551,8,-1,0,"1"
48,36686,30,295,1,-1,0,"1"
50,3016,13,65,5,-1,0,"1"
28,0,28,452,1,-1,0,"1"
34,1969,7,252,4,-1,0,"1"
48,2537,26,219,6,-1,0,"1"
37,1510,3,88,2,-1,0,"1"
40,280,8,435,2,340,3,"1"
47,3279,21,189,4,-1,0,"1"
43,0,30,81,1,-1,0,"1"
49,0,12,345,2,-1,0,"1"
32,252,25,148,4,-1,0,"1"
39,562,13,303,2,-1,0,"1"
47,33,5,298,1,-1,0,"1"
23,318,9,545,2,-1,0,"1"
33,67,16,137,2,-1,0,"1"
75,46,2,294,1,-1,0,"1"
35,4788,3,227,1,-1,0,"1"
44,3463,28,290,2,153,3,"1"
25,61,9,345,9,-1,0,"1"
35,5,19,268,3,-1,0,"1"
33,1097,6,308,4,-1,0,"1"
55,303,13,261,2,-1,0,"1"
57,75,8,157,8,-1,0,"1"
48,104,8,103,4,-1,0,"1"
47,673,14,106,6,-1,0,"1"
44,961,20,314,2,-1,0,"1"
33,51,21,273,2,-1,0,"1"
46,716,17,106,1,-1,0,"1"
33,-848,9,12,12,256,2,"1"
55,16432,14,482,2,-1,0,"1"
27,948,12,121,2,207,1,"1"
57,0,20,45,4,-1,0,"1"
44,0,21,175,4,-1,0,"1"
39,386,29,201,2,-1,0,"1"
35,0,9,17,1,-1,0,"1"
59,0,29,45,7,-1,0,"1"
32,13565,3,613,2,-1,0,"1"
49,1430,18,231,2,-1,0,"1"
56,-256,14,92,1,370,2,"1"
53,2245,24,125,2,-1,0,"1"
30,74,21,106,3,-1,0,"1"
39,-225,19,220,1,-1,0,"1"
39,425,6,562,3,-1,0,"1"
35,3816,13,331,2,195,1,"1"
42,-189,12,247,2,-1,0,"1"
28,687,13,113,3,33,2,"1"
46,74,15,101,4,-1,0,"1"
31,-106,3,258,4,-1,0,"1"
35,434,11,277,1,271,2,"1"
26,1720,3,383,1,-1,0,"1"
35,3854,18,132,2,-1,0,"1"
58,26,12,600,4,-1,0,"1"
58,2270,20,24,4,-1,0,"1"
41,3465,11,389,4,-1,0,"1"
30,0,16,510,3,-1,0,"1"
54,2960,13,94,9,85,1,"1"
47,0,19,141,1,-1,0,"1"
59,4497,4,213,1,251,1,"1"
38,4630,3,133,3,-1,0,"1"
29,343,4,39,2,-1,0,"1"
32,396,18,88,1,364,1,"1"
70,324,15,78,1,96,7,"1"
34,210,20,199,1,-1,0,"1"
41,849,15,72,1,-1,0,"1"
29,92,7,240,1,-1,0,"1"
39,968,22,199,6,-1,0,"1"
49,57,21,396,3,-1,0,"1"
55,1937,21,64,3,-1,0,"1"
37,33,6,326,1,-1,0,"1"
28,967,20,174,1,334,1,"1"
33,6138,20,369,1,-1,0,"1"
38,0,17,78,2,193,2,"1"
52,0,20,166,1,-1,0,"1"
34,1217,20,142,2,328,3,"1"
41,1735,21,358,3,-1,0,"1"
52,340,17,463,1,344,1,"1"
36,0,17,138,5,-1,0,"1"
34,3185,13,520,1,-1,0,"1"
37,21,6,231,2,-1,0,"1"
47,7351,4,1060,3,-1,0,"1"
60,60,5,219,1,-1,0,"1"
27,89,14,68,3,-1,0,"1"
43,6424,20,55,1,-1,0,"1"
32,1150,8,31,2,-1,0,"1"
26,523,29,216,1,-1,0,"1"
30,700,12,73,2,-1,0,"1"
40,1938,29,37,1,-1,0,"1"
45,-158,2,91,1,-1,0,"1"
32,0,20,464,2,-1,0,"1"
45,31,28,280,1,-1,0,"1"
30,1232,6,52,4,-1,0,"1"
43,216,11,129,1,-1,0,"1"
57,900,8,169,4,-1,0,"1"
27,876,18,268,1,355,1,"1"
33,1862,12,65,1,-1,0,"1"
40,285,6,322,1,265,3,"1"
54,8180,19,312,1,-1,0,"1"
47,699,5,432,3,97,2,"1"
47,2269,18,132,1,279,2,"1"
58,2516,16,303,1,-1,0,"1"
51,1550,20,12,5,-1,0,"1"
33,240,21,373,3,-1,0,"1"
31,-475,12,232,3,-1,0,"1"
49,-236,26,204,2,-1,0,"1"
43,667,7,228,3,-1,0,"1"
48,61,28,198,1,-1,0,"1"
35,183,24,78,2,-1,0,"1"
51,563,20,23,6,-1,0,"1"
47,584,19,79,19,-1,0,"1"
51,1057,9,149,2,-1,0,"1"
35,787,20,49,1,-1,0,"1"
46,269,8,188,5,-1,0,"1"
54,827,20,294,2,-1,0,"1"
38,0,30,437,1,-1,0,"1"
39,0,15,103,4,-1,0,"1"
34,147,29,57,7,-1,0,"1"
60,4,28,602,3,-1,0,"1"
58,1669,13,109,2,-1,0,"1"
42,254,9,241,1,336,1,"1"
55,0,6,160,3,-1,0,"1"
37,2055,10,241,4,-1,0,"1"
48,4,20,7,5,318,10,"1"
35,634,29,122,2,-1,0,"1"
29,21,14,107,4,371,3,"1"
59,417,7,476,2,-1,0,"1"
59,13718,7,107,6,-1,0,"1"
46,1103,13,185,2,278,3,"1"
57,84,15,59,1,-1,0,"1"
26,5829,23,41,2,-1,0,"1"
56,1214,7,105,1,-1,0,"1"
32,1918,17,321,1,-1,0,"1"
28,1,28,181,1,-1,0,"1"
36,351,30,78,1,84,1,"1"
52,0,22,91,2,275,1,"1"
26,609,28,112,1,-1,0,"1"
51,111,14,140,1,-1,0,"1"
49,2673,27,219,4,-1,0,"1"
40,0,17,383,3,-1,0,"1"
34,1313,12,176,1,21,6,"1"
33,121,26,210,6,-1,0,"1"
40,642,18,147,3,-1,0,"1"
26,54,13,116,1,-1,0,"1"
53,-421,26,543,4,-1,0,"1"
53,243,7,66,2,-1,0,"1"
39,592,2,222,2,-1,0,"1"
28,805,7,148,5,336,7,"1"
41,140,3,96,1,125,2,"1"
29,3220,17,172,3,-1,0,"1"
28,267,11,198,5,-1,0,"1"
42,366,5,150,1,-1,0,"1"
42,454,4,23,3,-1,0,"1"
35,2086,21,254,7,-1,0,"1"
42,334,20,18,5,335,9,"1"
45,0,12,54,1,-1,0,"1"
27,392,21,292,2,-1,0,"1"
47,1851,19,140,2,-1,0,"1"
44,879,31,28,1,-1,0,"1"
35,-239,26,281,1,-1,0,"1"
30,3950,18,152,4,370,3,"1"
57,209,19,453,1,-1,0,"1"
54,214,18,68,1,-1,0,"1"
54,1411,12,56,2,-1,0,"1"
33,2360,20,268,1,-1,0,"1"
50,219,15,419,7,-1,0,"1"
38,0,20,266,3,-1,0,"1"
33,565,8,77,2,-1,0,"1"
50,1227,29,380,2,-1,0,"1"
22,3992,19,194,2,-1,0,"1"
57,780,26,94,2,-1,0,"1"
41,1717,8,520,2,343,3,"1"
55,-196,20,210,2,-1,0,"1"
51,630,5,138,1,-1,0,"1"
42,1455,6,364,4,-1,0,"1"
43,1413,28,75,3,-1,0,"1"
38,263,14,84,6,-1,0,"1"
34,-167,21,201,1,-1,0,"1"
54,950,15,285,2,-1,0,"1"
39,5,21,167,1,-1,0,"1"
28,0,5,335,2,281,8,"1"
29,-559,21,485,1,-1,0,"1"
31,287,19,182,1,-1,0,"1"
42,1079,19,117,6,-1,0,"1"
28,520,30,113,1,168,1,"1"
42,445,7,202,2,-1,0,"1"
33,-208,4,306,3,360,1,"1"
45,-192,6,138,3,-1,0,"1"
46,137,5,246,1,-1,0,"1"
45,61,17,108,1,-1,0,"1"
44,673,5,105,1,-1,0,"1"
37,47,19,374,3,-1,0,"1"
45,4367,27,71,1,-1,0,"1"
55,517,6,47,3,263,4,"1"
42,803,7,171,2,-1,0,"1"
40,339,14,234,2,-1,0,"1"
33,-32,25,196,12,-1,0,"1"
31,1291,18,72,1,-1,0,"1"
34,-294,12,163,2,-1,0,"1"
34,550,9,601,1,-1,0,"1"
32,11431,12,141,5,-1,0,"1"
39,0,14,9,10,330,10,"1"
35,0,28,81,2,-1,0,"1"
43,5997,15,270,3,-1,0,"1"
55,953,6,125,3,-1,0,"1"
34,490,2,491,1,-1,0,"1"
31,2744,8,309,2,-1,0,"1"
52,1818,17,189,2,111,4,"1"
30,552,5,648,2,-1,0,"1"
43,666,13,160,3,-1,0,"1"
73,154,15,103,1,-1,0,"1"
58,-147,28,95,3,-1,0,"1"
38,2240,19,551,1,183,1,"1"
52,0,4,74,1,-1,0,"1"
42,-401,29,145,2,-1,0,"1"
54,1323,20,47,4,-1,0,"1"
40,572,17,171,1,318,1,"1"
26,-525,22,417,1,-1,0,"1"
35,406,11,126,12,-1,0,"1"
29,2799,5,371,2,-1,0,"1"
42,417,21,177,1,-1,0,"1"
37,89,2,51,4,-1,0,"1"
42,2656,14,238,1,-1,0,"1"
29,-303,4,298,3,-1,0,"1"
53,0,19,160,3,-1,0,"1"
39,1301,13,233,1,-1,0,"1"
40,3131,24,401,1,-1,0,"1"
55,929,28,80,3,-1,0,"1"
48,67,14,251,2,-1,0,"1"
31,202,18,216,1,-1,0,"1"
28,3516,17,232,1,-1,0,"1"
50,2809,13,200,2,259,9,"1"
34,1012,15,109,3,-1,0,"1"
53,1138,6,375,2,-1,0,"1"
39,0,17,106,1,-1,0,"1"
37,195,1,10,1,-1,0,"1"
56,2925,29,133,6,-1,0,"1"
55,-157,6,354,5,-1,0,"1"
37,5287,19,599,4,100,2,"1"
33,469,26,158,9,-1,0,"1"
32,428,3,142,2,-1,0,"1"
45,-32,28,56,2,-1,0,"1"
40,793,15,109,1,-1,0,"1"
58,4198,11,309,5,-1,0,"1"
47,1172,19,86,1,-1,0,"1"
38,-475,10,234,1,-1,0,"1"
58,886,16,302,4,-1,0,"1"
32,-1161,30,445,5,-1,0,"1"
34,105,7,146,2,171,3,"1"
54,313,5,83,2,-1,0,"1"
39,519,5,180,3,166,15,"1"
27,2033,2,39,2,-1,0,"1"
52,3094,17,96,1,-1,0,"1"
45,1971,21,182,3,-1,0,"1"
52,2569,11,258,5,-1,0,"1"
35,362,29,329,2,240,8,"1"
27,-442,30,85,7,-1,0,"1"
31,604,18,394,2,-1,0,"1"
56,1388,18,132,1,-1,0,"1"
45,1196,14,108,6,-1,0,"1"
34,178,15,14,2,-1,0,"1"
34,558,20,108,2,-1,0,"1"
55,1164,18,242,1,-1,0,"1"
57,158,10,73,1,-1,0,"1"
49,320,19,243,6,-1,0,"1"
21,6,9,622,1,-1,0,"1"
38,432,15,10,2,373,1,"1"
31,54,21,226,1,-1,0,"1"
37,-796,26,299,1,-1,0,"1"
49,935,1,150,1,-1,0,"1"
28,264,21,443,2,-1,0,"1"
40,0,26,178,2,-1,0,"1"
27,118,9,132,3,-1,0,"1"
29,178,5,231,4,-1,0,"1"
47,-813,21,85,2,158,25,"1"
59,1491,9,157,2,-1,0,"1"
46,568,28,51,4,-1,0,"1"
32,200,3,172,3,-1,0,"1"
40,169,20,214,1,346,1,"1"
28,7102,20,156,3,325,9,"1"
33,329,9,44,1,-1,0,"1"
47,570,12,864,3,-1,0,"1"
30,2702,24,129,2,-1,0,"1"
40,0,5,985,6,-1,0,"1"
59,169,16,181,3,-1,0,"1"
33,0,7,172,2,-1,0,"1"
31,20,28,304,1,71,1,"1"
27,317,15,1286,1,-1,0,"1"
48,-552,21,150,2,-1,0,"1"
41,4,23,74,5,-1,0,"1"
34,991,6,89,1,344,1,"1"
51,872,8,82,2,-1,0,"1"
58,494,14,171,10,-1,0,"1"
32,1167,16,668,3,147,1,"1"
28,476,22,630,1,-1,0,"1"
46,10,18,64,6,-1,0,"1"
44,5102,23,205,1,-1,0,"1"
86,1503,18,165,3,101,1,"1"
29,883,8,85,1,-1,0,"1"
36,2235,20,287,2,-1,0,"1"
46,575,25,129,3,-1,0,"1"
33,154,18,159,2,-1,0,"1"
42,0,14,67,7,177,1,"1"
